timestamp, clocks.current.sm [MHz], pstate, utilization.gpu [%]
2026/08/31 19:46:57.193, 210 MHz, P8, 2 %
2026/08/31 19:46:57.223, 210 MHz, P8, 2 %
2026/08/31 19:46:57.253, 210 MHz, P8, 2 %
2026/08/31 19:46:57.283, 210 MHz, P8, 2 %
2026/08/31 19:46:57.313, 210 MHz, P8, 2 %
2026/08/31 19:46:57.343, 210 MHz, P8, 2 %
2026/08/31 19:46:57.375, 210 MHz, P8, 2 %
2026/08/31 19:46:57.406, 210 MHz, P8, 2 %
2026/08/31 19:46:57.436, 210 MHz, P8, 2 %
2026/08/31 19:46:57.467, 210 MHz, P8, 2 %
2026/08/31 19:46:57.499, 210 MHz, P8, 2 %
2026/08/31 19:46:57.530, 210 MHz, P8, 2 %
2026/08/31 19:46:57.561, 210 MHz, P8, 2 %
2026/08/31 19:46:57.592, 210 MHz, P8, 2 %
2026/08/31 19:46:57.623, 210 MHz, P8, 2 %
2026/08/31 19:46:57.653, 210 MHz, P8, 2 %
2026/08/31 19:46:57.683, 210 MHz, P8, 2 %
2026/08/31 19:46:57.715, 210 MHz, P8, 2 %
2026/08/31 19:46:57.746, 210 MHz, P8, 2 %
2026/08/31 19:46:57.778, 210 MHz, P8, 2 %
2026/08/31 19:46:57.808, 210 MHz, P8, 2 %
2026/08/31 19:46:57.840, 210 MHz, P8, 2 %
2026/08/31 19:46:57.872, 210 MHz, P8, 2 %
2026/08/31 19:46:57.904, 210 MHz, P8, 2 %
2026/08/31 19:46:57.935, 210 MHz, P8, 2 %
2026/08/31 19:46:57.967, 210 MHz, P8, 1 %
2026/08/31 19:46:57.998, 210 MHz, P8, 1 %
2026/08/31 19:46:58.030, 210 MHz, P8, 1 %
2026/08/31 19:46:58.061, 210 MHz, P8, 1 %
2026/08/31 19:46:58.092, 210 MHz, P8, 1 %
2026/08/31 19:46:58.123, 210 MHz, P8, 1 %
2026/08/31 19:46:58.155, 210 MHz, P8, 1 %
2026/08/31 19:46:58.186, 210 MHz, P8, 1 %
2026/08/31 19:46:58.218, 210 MHz, P8, 1 %
2026/08/31 19:46:58.248, 210 MHz, P8, 1 %
2026/08/31 19:46:58.278, 210 MHz, P8, 1 %
2026/08/31 19:46:58.308, 210 MHz, P8, 1 %
2026/08/31 19:46:58.338, 210 MHz, P8, 1 %
2026/08/31 19:46:58.369, 210 MHz, P8, 1 %
2026/08/31 19:46:58.401, 210 MHz, P8, 1 %
2026/08/31 19:46:58.433, 210 MHz, P8, 1 %
2026/08/31 19:46:58.464, 210 MHz, P8, 2 %
2026/08/31 19:46:58.494, 210 MHz, P8, 2 %
2026/08/31 19:46:58.525, 210 MHz, P8, 2 %
2026/08/31 19:46:58.557, 210 MHz, P8, 2 %
2026/08/31 19:46:58.588, 210 MHz, P8, 2 %
2026/08/31 19:46:58.621, 210 MHz, P8, 2 %
2026/08/31 19:46:58.652, 210 MHz, P8, 2 %
2026/08/31 19:46:58.682, 210 MHz, P8, 2 %
2026/08/31 19:46:58.712, 210 MHz, P8, 2 %
2026/08/31 19:46:58.742, 210 MHz, P8, 2 %
2026/08/31 19:46:58.772, 210 MHz, P8, 2 %
2026/08/31 19:46:58.803, 210 MHz, P8, 2 %
2026/08/31 19:46:58.835, 210 MHz, P8, 2 %
2026/08/31 19:46:58.867, 210 MHz, P8, 2 %
2026/08/31 19:46:58.899, 210 MHz, P8, 2 %
2026/08/31 19:46:58.930, 210 MHz, P8, 2 %
2026/08/31 19:46:58.961, 210 MHz, P8, 1 %
2026/08/31 19:46:58.992, 210 MHz, P8, 1 %
2026/08/31 19:46:59.022, 210 MHz, P8, 1 %
2026/08/31 19:46:59.052, 210 MHz, P8, 1 %
2026/08/31 19:46:59.082, 210 MHz, P8, 1 %
2026/08/31 19:46:59.112, 210 MHz, P8, 1 %
2026/08/31 19:46:59.142, 210 MHz, P8, 1 %
2026/08/31 19:46:59.172, 210 MHz, P8, 1 %
2026/08/31 19:46:59.202, 210 MHz, P8, 1 %
2026/08/31 19:46:59.233, 210 MHz, P8, 1 %
2026/08/31 19:46:59.264, 210 MHz, P8, 1 %
2026/08/31 19:46:59.295, 210 MHz, P8, 1 %
2026/08/31 19:46:59.327, 210 MHz, P8, 1 %
2026/08/31 19:46:59.358, 210 MHz, P8, 1 %
2026/08/31 19:46:59.390, 210 MHz, P8, 1 %
2026/08/31 19:46:59.422, 210 MHz, P8, 1 %
2026/08/31 19:46:59.453, 210 MHz, P8, 2 %
2026/08/31 19:46:59.484, 210 MHz, P8, 2 %
2026/08/31 19:46:59.515, 210 MHz, P8, 2 %
2026/08/31 19:46:59.548, 210 MHz, P8, 2 %
2026/08/31 19:46:59.579, 210 MHz, P8, 2 %
2026/08/31 19:46:59.609, 210 MHz, P8, 2 %
2026/08/31 19:46:59.640, 210 MHz, P8, 2 %
2026/08/31 19:46:59.672, 210 MHz, P8, 2 %
2026/08/31 19:46:59.704, 210 MHz, P8, 2 %
2026/08/31 19:46:59.736, 210 MHz, P8, 2 %
2026/08/31 19:46:59.766, 210 MHz, P8, 2 %
2026/08/31 19:46:59.798, 210 MHz, P8, 2 %
2026/08/31 19:46:59.830, 210 MHz, P8, 2 %
2026/08/31 19:46:59.861, 210 MHz, P8, 2 %
2026/08/31 19:46:59.892, 210 MHz, P8, 2 %
2026/08/31 19:46:59.923, 210 MHz, P8, 2 %
2026/08/31 19:46:59.955, 210 MHz, P8, 1 %
2026/08/31 19:46:59.987, 210 MHz, P8, 1 %
2026/08/31 19:47:00.018, 210 MHz, P8, 1 %
2026/08/31 19:47:00.048, 210 MHz, P8, 1 %
2026/08/31 19:47:00.078, 210 MHz, P8, 1 %
2026/08/31 19:47:00.108, 210 MHz, P8, 1 %
2026/08/31 19:47:00.138, 210 MHz, P8, 1 %
2026/08/31 19:47:00.168, 210 MHz, P8, 1 %
2026/08/31 19:47:00.198, 210 MHz, P8, 1 %
2026/08/31 19:47:00.229, 210 MHz, P8, 1 %
2026/08/31 19:47:00.261, 210 MHz, P8, 1 %
2026/08/31 19:47:00.292, 210 MHz, P8, 1 %
2026/08/31 19:47:00.324, 210 MHz, P8, 1 %
2026/08/31 19:47:00.355, 210 MHz, P8, 1 %
2026/08/31 19:47:00.387, 210 MHz, P8, 1 %
2026/08/31 19:47:00.418, 210 MHz, P8, 1 %
2026/08/31 19:47:00.450, 210 MHz, P8, 1 %
2026/08/31 19:47:00.481, 210 MHz, P8, 1 %
2026/08/31 19:47:00.511, 210 MHz, P8, 1 %
2026/08/31 19:47:00.541, 210 MHz, P8, 1 %
2026/08/31 19:47:00.571, 210 MHz, P8, 1 %
2026/08/31 19:47:00.601, 210 MHz, P8, 1 %
2026/08/31 19:47:00.633, 210 MHz, P8, 1 %
2026/08/31 19:47:00.664, 210 MHz, P8, 1 %
2026/08/31 19:47:00.696, 210 MHz, P8, 1 %
2026/08/31 19:47:00.728, 210 MHz, P8, 1 %
2026/08/31 19:47:00.759, 210 MHz, P8, 1 %
2026/08/31 19:47:00.790, 210 MHz, P8, 1 %
2026/08/31 19:47:00.820, 210 MHz, P8, 1 %
2026/08/31 19:47:00.850, 210 MHz, P8, 1 %
2026/08/31 19:47:00.880, 210 MHz, P8, 1 %
2026/08/31 19:47:00.910, 210 MHz, P8, 1 %
2026/08/31 19:47:00.940, 210 MHz, P8, 1 %
2026/08/31 19:47:00.970, 210 MHz, P8, 1 %
2026/08/31 19:47:01.000, 210 MHz, P8, 1 %
2026/08/31 19:47:01.031, 210 MHz, P8, 1 %
2026/08/31 19:47:01.063, 210 MHz, P8, 1 %
2026/08/31 19:47:01.094, 210 MHz, P8, 1 %
2026/08/31 19:47:01.126, 210 MHz, P8, 1 %
2026/08/31 19:47:01.157, 210 MHz, P8, 1 %
2026/08/31 19:47:01.189, 210 MHz, P8, 1 %
2026/08/31 19:47:01.221, 210 MHz, P8, 1 %
2026/08/31 19:47:01.253, 210 MHz, P8, 1 %
2026/08/31 19:47:01.285, 210 MHz, P8, 1 %
2026/08/31 19:47:01.316, 210 MHz, P8, 1 %
2026/08/31 19:47:01.347, 210 MHz, P8, 1 %
2026/08/31 19:47:01.377, 210 MHz, P8, 1 %
2026/08/31 19:47:01.407, 210 MHz, P8, 1 %
2026/08/31 19:47:01.439, 210 MHz, P8, 1 %
2026/08/31 19:47:01.470, 210 MHz, P8, 1 %
2026/08/31 19:47:01.500, 210 MHz, P8, 1 %
2026/08/31 19:47:01.530, 210 MHz, P8, 1 %
2026/08/31 19:47:01.560, 210 MHz, P8, 1 %
2026/08/31 19:47:01.590, 210 MHz, P8, 1 %
2026/08/31 19:47:01.621, 210 MHz, P8, 1 %
2026/08/31 19:47:01.653, 210 MHz, P8, 1 %
2026/08/31 19:47:01.685, 210 MHz, P8, 1 %
2026/08/31 19:47:01.715, 210 MHz, P8, 1 %
2026/08/31 19:47:01.745, 210 MHz, P8, 1 %
2026/08/31 19:47:01.775, 210 MHz, P8, 1 %
2026/08/31 19:47:01.805, 210 MHz, P8, 1 %
2026/08/31 19:47:01.837, 210 MHz, P8, 1 %
2026/08/31 19:47:01.869, 210 MHz, P8, 1 %
2026/08/31 19:47:01.900, 210 MHz, P8, 1 %
2026/08/31 19:47:01.931, 210 MHz, P8, 1 %
2026/08/31 19:47:01.962, 210 MHz, P8, 1 %
2026/08/31 19:47:01.994, 210 MHz, P8, 1 %
2026/08/31 19:47:02.025, 210 MHz, P8, 1 %
2026/08/31 19:47:02.055, 210 MHz, P8, 1 %
2026/08/31 19:47:02.085, 210 MHz, P8, 1 %
2026/08/31 19:47:02.115, 210 MHz, P8, 1 %
2026/08/31 19:47:02.145, 210 MHz, P8, 1 %
2026/08/31 19:47:02.175, 210 MHz, P8, 1 %
2026/08/31 19:47:02.205, 210 MHz, P8, 1 %
2026/08/31 19:47:02.236, 210 MHz, P8, 1 %
2026/08/31 19:47:02.266, 210 MHz, P8, 1 %
2026/08/31 19:47:02.296, 210 MHz, P8, 1 %
2026/08/31 19:47:02.326, 210 MHz, P8, 1 %
2026/08/31 19:47:02.357, 210 MHz, P8, 1 %
2026/08/31 19:47:02.388, 210 MHz, P8, 1 %
2026/08/31 19:47:02.419, 210 MHz, P8, 1 %
2026/08/31 19:47:02.449, 210 MHz, P8, 1 %
2026/08/31 19:47:02.481, 210 MHz, P8, 1 %
2026/08/31 19:47:02.513, 210 MHz, P8, 1 %
2026/08/31 19:47:02.544, 210 MHz, P8, 1 %
2026/08/31 19:47:02.575, 210 MHz, P8, 1 %
2026/08/31 19:47:02.607, 210 MHz, P8, 1 %
2026/08/31 19:47:02.637, 210 MHz, P8, 1 %
2026/08/31 19:47:02.667, 210 MHz, P8, 1 %
2026/08/31 19:47:02.697, 210 MHz, P8, 1 %
2026/08/31 19:47:02.728, 210 MHz, P8, 1 %
2026/08/31 19:47:02.759, 210 MHz, P8, 1 %
2026/08/31 19:47:02.791, 210 MHz, P8, 1 %
2026/08/31 19:47:02.822, 210 MHz, P8, 1 %
2026/08/31 19:47:02.854, 210 MHz, P8, 1 %
2026/08/31 19:47:02.885, 210 MHz, P8, 1 %
2026/08/31 19:47:02.916, 210 MHz, P8, 1 %
2026/08/31 19:47:02.947, 210 MHz, P8, 1 %
2026/08/31 19:47:02.978, 210 MHz, P8, 1 %
2026/08/31 19:47:03.009, 210 MHz, P8, 1 %
2026/08/31 19:47:03.040, 210 MHz, P8, 1 %
2026/08/31 19:47:03.070, 210 MHz, P8, 1 %
2026/08/31 19:47:03.100, 210 MHz, P8, 1 %
2026/08/31 19:47:03.130, 210 MHz, P8, 1 %
2026/08/31 19:47:03.160, 210 MHz, P8, 1 %
2026/08/31 19:47:03.190, 210 MHz, P8, 1 %
2026/08/31 19:47:03.220, 210 MHz, P8, 1 %
2026/08/31 19:47:03.250, 210 MHz, P8, 1 %
2026/08/31 19:47:03.280, 210 MHz, P8, 1 %
2026/08/31 19:47:03.310, 210 MHz, P8, 1 %
2026/08/31 19:47:03.340, 210 MHz, P8, 1 %
2026/08/31 19:47:03.371, 210 MHz, P8, 1 %
2026/08/31 19:47:03.403, 210 MHz, P8, 1 %
2026/08/31 19:47:03.434, 210 MHz, P8, 1 %
2026/08/31 19:47:03.465, 210 MHz, P8, 1 %
2026/08/31 19:47:03.495, 210 MHz, P8, 1 %
2026/08/31 19:47:03.525, 210 MHz, P8, 1 %
2026/08/31 19:47:03.555, 210 MHz, P8, 1 %
2026/08/31 19:47:03.585, 210 MHz, P8, 1 %
2026/08/31 19:47:03.615, 210 MHz, P8, 1 %
2026/08/31 19:47:03.647, 210 MHz, P8, 1 %
2026/08/31 19:47:03.679, 210 MHz, P8, 1 %
2026/08/31 19:47:03.710, 210 MHz, P8, 1 %
2026/08/31 19:47:03.742, 210 MHz, P8, 1 %
2026/08/31 19:47:03.773, 210 MHz, P8, 1 %
2026/08/31 19:47:03.804, 210 MHz, P8, 1 %
2026/08/31 19:47:03.835, 210 MHz, P8, 1 %
2026/08/31 19:47:03.866, 210 MHz, P8, 1 %
2026/08/31 19:47:03.898, 210 MHz, P8, 1 %
2026/08/31 19:47:03.929, 210 MHz, P8, 1 %
2026/08/31 19:47:03.960, 210 MHz, P8, 1 %
2026/08/31 19:47:03.991, 210 MHz, P8, 1 %
2026/08/31 19:47:04.022, 210 MHz, P8, 1 %
2026/08/31 19:47:04.054, 210 MHz, P8, 1 %
2026/08/31 19:47:04.085, 210 MHz, P8, 1 %
2026/08/31 19:47:04.117, 210 MHz, P8, 1 %
2026/08/31 19:47:04.149, 210 MHz, P8, 1 %
2026/08/31 19:47:04.180, 210 MHz, P8, 1 %
2026/08/31 19:47:04.212, 210 MHz, P8, 1 %
2026/08/31 19:47:04.242, 210 MHz, P8, 1 %
2026/08/31 19:47:04.272, 210 MHz, P8, 1 %
2026/08/31 19:47:04.302, 210 MHz, P8, 1 %
2026/08/31 19:47:04.334, 210 MHz, P8, 1 %
2026/08/31 19:47:04.366, 210 MHz, P8, 1 %
2026/08/31 19:47:04.398, 210 MHz, P8, 1 %
2026/08/31 19:47:04.429, 210 MHz, P8, 1 %
2026/08/31 19:47:04.460, 210 MHz, P8, 1 %
2026/08/31 19:47:04.491, 210 MHz, P8, 1 %
2026/08/31 19:47:04.523, 210 MHz, P8, 1 %
2026/08/31 19:47:04.555, 210 MHz, P8, 1 %
2026/08/31 19:47:04.586, 210 MHz, P8, 1 %
2026/08/31 19:47:04.616, 210 MHz, P8, 1 %
2026/08/31 19:47:04.648, 210 MHz, P8, 1 %
2026/08/31 19:47:04.679, 210 MHz, P8, 1 %
2026/08/31 19:47:04.710, 210 MHz, P8, 1 %
2026/08/31 19:47:04.741, 210 MHz, P8, 1 %
2026/08/31 19:47:04.773, 210 MHz, P8, 1 %
2026/08/31 19:47:04.803, 210 MHz, P8, 1 %
2026/08/31 19:47:04.834, 210 MHz, P8, 1 %
2026/08/31 19:47:04.866, 210 MHz, P8, 1 %
2026/08/31 19:47:04.898, 210 MHz, P8, 1 %
2026/08/31 19:47:04.929, 210 MHz, P8, 1 %
2026/08/31 19:47:04.960, 210 MHz, P8, 1 %
2026/08/31 19:47:04.991, 210 MHz, P8, 1 %
2026/08/31 19:47:05.022, 210 MHz, P8, 1 %
2026/08/31 19:47:05.052, 210 MHz, P8, 1 %
2026/08/31 19:47:05.082, 210 MHz, P8, 1 %
2026/08/31 19:47:05.112, 210 MHz, P8, 1 %
2026/08/31 19:47:05.142, 210 MHz, P8, 1 %
2026/08/31 19:47:05.172, 210 MHz, P8, 1 %
2026/08/31 19:47:05.202, 210 MHz, P8, 1 %
2026/08/31 19:47:05.232, 210 MHz, P8, 1 %
2026/08/31 19:47:05.262, 210 MHz, P8, 1 %
2026/08/31 19:47:05.292, 210 MHz, P8, 1 %
2026/08/31 19:47:05.322, 210 MHz, P8, 1 %
2026/08/31 19:47:05.352, 210 MHz, P8, 1 %
2026/08/31 19:47:05.383, 210 MHz, P8, 1 %
2026/08/31 19:47:05.414, 210 MHz, P8, 1 %
2026/08/31 19:47:05.447, 210 MHz, P8, 1 %
2026/08/31 19:47:05.477, 210 MHz, P8, 1 %
2026/08/31 19:47:05.508, 210 MHz, P8, 1 %
2026/08/31 19:47:05.538, 210 MHz, P8, 1 %
2026/08/31 19:47:05.568, 210 MHz, P8, 1 %
2026/08/31 19:47:05.598, 210 MHz, P8, 1 %
2026/08/31 19:47:05.628, 210 MHz, P8, 1 %
2026/08/31 19:47:05.659, 210 MHz, P8, 1 %
2026/08/31 19:47:05.689, 210 MHz, P8, 1 %
2026/08/31 19:47:05.719, 210 MHz, P8, 1 %
2026/08/31 19:47:05.749, 210 MHz, P8, 1 %
2026/08/31 19:47:05.780, 210 MHz, P8, 1 %
2026/08/31 19:47:05.811, 210 MHz, P8, 1 %
2026/08/31 19:47:05.842, 210 MHz, P8, 1 %
2026/08/31 19:47:05.872, 210 MHz, P8, 1 %
2026/08/31 19:47:05.902, 210 MHz, P8, 1 %
2026/08/31 19:47:05.932, 210 MHz, P8, 1 %
2026/08/31 19:47:05.962, 210 MHz, P8, 1 %
2026/08/31 19:47:05.992, 210 MHz, P8, 1 %
2026/08/31 19:47:06.022, 210 MHz, P8, 1 %
2026/08/31 19:47:06.052, 210 MHz, P8, 1 %
2026/08/31 19:47:06.082, 210 MHz, P8, 1 %
2026/08/31 19:47:06.112, 210 MHz, P8, 1 %
2026/08/31 19:47:06.142, 210 MHz, P8, 1 %
2026/08/31 19:47:06.172, 210 MHz, P8, 1 %
2026/08/31 19:47:06.202, 210 MHz, P8, 1 %
2026/08/31 19:47:06.232, 210 MHz, P8, 1 %
2026/08/31 19:47:06.263, 210 MHz, P8, 1 %
2026/08/31 19:47:06.294, 210 MHz, P8, 1 %
2026/08/31 19:47:06.325, 210 MHz, P8, 1 %
2026/08/31 19:47:06.356, 210 MHz, P8, 1 %
2026/08/31 19:47:06.388, 210 MHz, P8, 1 %
2026/08/31 19:47:06.419, 210 MHz, P8, 1 %
2026/08/31 19:47:06.450, 210 MHz, P8, 1 %
2026/08/31 19:47:06.482, 210 MHz, P8, 1 %
2026/08/31 19:47:06.514, 210 MHz, P8, 1 %
2026/08/31 19:47:06.546, 210 MHz, P8, 1 %
2026/08/31 19:47:06.577, 210 MHz, P8, 1 %
2026/08/31 19:47:06.609, 210 MHz, P8, 1 %
2026/08/31 19:47:06.640, 210 MHz, P8, 1 %
2026/08/31 19:47:06.672, 210 MHz, P8, 1 %
2026/08/31 19:47:06.704, 210 MHz, P8, 1 %
2026/08/31 19:47:06.736, 210 MHz, P8, 1 %
2026/08/31 19:47:06.767, 210 MHz, P8, 1 %
2026/08/31 19:47:06.799, 210 MHz, P8, 1 %
2026/08/31 19:47:06.830, 210 MHz, P8, 1 %
2026/08/31 19:47:06.861, 210 MHz, P8, 1 %
2026/08/31 19:47:06.893, 210 MHz, P8, 1 %
2026/08/31 19:47:06.924, 210 MHz, P8, 1 %
2026/08/31 19:47:06.955, 210 MHz, P8, 2 %
2026/08/31 19:47:06.986, 210 MHz, P8, 2 %
2026/08/31 19:47:07.017, 210 MHz, P8, 2 %
2026/08/31 19:47:07.048, 210 MHz, P8, 2 %
2026/08/31 19:47:07.080, 210 MHz, P8, 2 %
2026/08/31 19:47:07.112, 210 MHz, P8, 2 %
2026/08/31 19:47:07.142, 210 MHz, P8, 2 %
2026/08/31 19:47:07.172, 210 MHz, P8, 2 %
2026/08/31 19:47:07.202, 210 MHz, P8, 2 %
2026/08/31 19:47:07.232, 210 MHz, P8, 2 %
2026/08/31 19:47:07.264, 210 MHz, P8, 2 %
2026/08/31 19:47:07.295, 210 MHz, P8, 2 %
2026/08/31 19:47:07.326, 210 MHz, P8, 2 %
2026/08/31 19:47:07.357, 210 MHz, P8, 2 %
2026/08/31 19:47:07.387, 210 MHz, P8, 2 %
2026/08/31 19:47:07.417, 210 MHz, P8, 2 %
2026/08/31 19:47:07.448, 210 MHz, P8, 1 %
2026/08/31 19:47:07.479, 210 MHz, P8, 1 %
2026/08/31 19:47:07.509, 210 MHz, P8, 1 %
2026/08/31 19:47:07.539, 210 MHz, P8, 1 %
2026/08/31 19:47:07.569, 210 MHz, P8, 1 %
2026/08/31 19:47:07.599, 210 MHz, P8, 1 %
2026/08/31 19:47:07.629, 210 MHz, P8, 1 %
2026/08/31 19:47:07.659, 210 MHz, P8, 1 %
2026/08/31 19:47:07.691, 210 MHz, P8, 1 %
2026/08/31 19:47:07.722, 210 MHz, P8, 1 %
2026/08/31 19:47:07.754, 210 MHz, P8, 1 %
2026/08/31 19:47:07.785, 210 MHz, P8, 1 %
2026/08/31 19:47:07.817, 210 MHz, P8, 1 %
2026/08/31 19:47:07.848, 210 MHz, P8, 1 %
2026/08/31 19:47:07.878, 210 MHz, P8, 1 %
2026/08/31 19:47:07.908, 210 MHz, P8, 1 %
2026/08/31 19:47:07.938, 210 MHz, P8, 1 %
2026/08/31 19:47:07.968, 210 MHz, P8, 1 %
2026/08/31 19:47:07.998, 210 MHz, P8, 1 %
2026/08/31 19:47:08.028, 210 MHz, P8, 1 %
2026/08/31 19:47:08.058, 210 MHz, P8, 1 %
2026/08/31 19:47:08.089, 210 MHz, P8, 1 %
2026/08/31 19:47:08.121, 210 MHz, P8, 1 %
2026/08/31 19:47:08.153, 210 MHz, P8, 1 %
2026/08/31 19:47:08.184, 210 MHz, P8, 1 %
2026/08/31 19:47:08.215, 210 MHz, P8, 1 %
2026/08/31 19:47:08.246, 210 MHz, P8, 1 %
2026/08/31 19:47:08.278, 210 MHz, P8, 1 %
2026/08/31 19:47:08.310, 210 MHz, P8, 1 %
2026/08/31 19:47:08.342, 210 MHz, P8, 1 %
2026/08/31 19:47:08.373, 210 MHz, P8, 1 %
2026/08/31 19:47:08.404, 210 MHz, P8, 1 %
2026/08/31 19:47:08.435, 210 MHz, P8, 1 %
2026/08/31 19:47:08.466, 210 MHz, P8, 1 %
2026/08/31 19:47:08.496, 210 MHz, P8, 1 %
2026/08/31 19:47:08.528, 210 MHz, P8, 1 %
2026/08/31 19:47:08.559, 210 MHz, P8, 1 %
2026/08/31 19:47:08.591, 210 MHz, P8, 1 %
2026/08/31 19:47:08.622, 210 MHz, P8, 1 %
2026/08/31 19:47:08.653, 210 MHz, P8, 1 %
2026/08/31 19:47:08.683, 210 MHz, P8, 1 %
2026/08/31 19:47:08.713, 210 MHz, P8, 1 %
2026/08/31 19:47:08.744, 210 MHz, P8, 1 %
2026/08/31 19:47:08.774, 210 MHz, P8, 1 %
2026/08/31 19:47:08.804, 210 MHz, P8, 1 %
2026/08/31 19:47:08.834, 210 MHz, P8, 1 %
2026/08/31 19:47:08.864, 210 MHz, P8, 1 %
2026/08/31 19:47:08.896, 210 MHz, P8, 1 %
2026/08/31 19:47:08.927, 210 MHz, P8, 1 %
2026/08/31 19:47:08.958, 210 MHz, P8, 1 %
2026/08/31 19:47:08.989, 210 MHz, P8, 1 %
2026/08/31 19:47:09.021, 210 MHz, P8, 1 %
2026/08/31 19:47:09.053, 210 MHz, P8, 1 %
2026/08/31 19:47:09.083, 210 MHz, P8, 1 %
2026/08/31 19:47:09.114, 210 MHz, P8, 1 %
2026/08/31 19:47:09.145, 210 MHz, P8, 1 %
2026/08/31 19:47:09.177, 210 MHz, P8, 1 %
2026/08/31 19:47:09.208, 210 MHz, P8, 1 %
2026/08/31 19:47:09.239, 210 MHz, P8, 1 %
2026/08/31 19:47:09.271, 210 MHz, P8, 1 %
2026/08/31 19:47:09.301, 210 MHz, P8, 1 %
2026/08/31 19:47:09.333, 210 MHz, P8, 1 %
2026/08/31 19:47:09.364, 210 MHz, P8, 1 %
2026/08/31 19:47:09.394, 210 MHz, P8, 1 %
2026/08/31 19:47:09.424, 210 MHz, P8, 1 %
2026/08/31 19:47:09.454, 210 MHz, P8, 1 %
2026/08/31 19:47:09.485, 210 MHz, P8, 1 %
2026/08/31 19:47:09.516, 210 MHz, P8, 1 %
2026/08/31 19:47:09.548, 210 MHz, P8, 1 %
2026/08/31 19:47:09.580, 210 MHz, P8, 1 %
2026/08/31 19:47:09.611, 210 MHz, P8, 1 %
2026/08/31 19:47:09.642, 210 MHz, P8, 1 %
2026/08/31 19:47:09.673, 210 MHz, P8, 1 %
2026/08/31 19:47:09.703, 210 MHz, P8, 1 %
2026/08/31 19:47:09.734, 210 MHz, P8, 1 %
2026/08/31 19:47:09.765, 210 MHz, P8, 1 %
2026/08/31 19:47:09.796, 210 MHz, P8, 1 %
2026/08/31 19:47:09.827, 210 MHz, P8, 1 %
2026/08/31 19:47:09.859, 210 MHz, P8, 1 %
2026/08/31 19:47:09.889, 210 MHz, P8, 1 %
2026/08/31 19:47:09.921, 210 MHz, P8, 1 %
2026/08/31 19:47:09.953, 210 MHz, P8, 0 %
2026/08/31 19:47:09.983, 210 MHz, P8, 0 %
2026/08/31 19:47:10.015, 210 MHz, P8, 0 %
2026/08/31 19:47:10.045, 210 MHz, P8, 0 %
2026/08/31 19:47:10.076, 210 MHz, P8, 0 %
2026/08/31 19:47:10.106, 210 MHz, P8, 0 %
2026/08/31 19:47:10.136, 210 MHz, P8, 0 %
2026/08/31 19:47:10.166, 210 MHz, P8, 0 %
2026/08/31 19:47:10.196, 210 MHz, P8, 0 %
2026/08/31 19:47:10.227, 210 MHz, P8, 0 %
2026/08/31 19:47:10.258, 210 MHz, P8, 0 %
2026/08/31 19:47:10.290, 210 MHz, P8, 0 %
2026/08/31 19:47:10.321, 210 MHz, P8, 0 %
2026/08/31 19:47:10.353, 210 MHz, P8, 0 %
2026/08/31 19:47:10.384, 210 MHz, P8, 0 %
2026/08/31 19:47:10.415, 210 MHz, P8, 0 %
2026/08/31 19:47:10.445, 210 MHz, P8, 0 %
2026/08/31 19:47:10.476, 210 MHz, P8, 0 %
2026/08/31 19:47:10.508, 210 MHz, P8, 0 %
2026/08/31 19:47:10.540, 210 MHz, P8, 0 %
2026/08/31 19:47:10.571, 210 MHz, P8, 0 %
2026/08/31 19:47:10.602, 210 MHz, P8, 0 %
2026/08/31 19:47:10.633, 210 MHz, P8, 0 %
2026/08/31 19:47:10.664, 210 MHz, P8, 0 %
2026/08/31 19:47:10.694, 210 MHz, P8, 0 %
2026/08/31 19:47:10.724, 210 MHz, P8, 0 %
2026/08/31 19:47:10.754, 210 MHz, P8, 0 %
2026/08/31 19:47:10.784, 210 MHz, P8, 0 %
2026/08/31 19:47:10.815, 210 MHz, P8, 0 %
2026/08/31 19:47:10.845, 210 MHz, P8, 0 %
2026/08/31 19:47:10.876, 210 MHz, P8, 0 %
2026/08/31 19:47:10.906, 210 MHz, P8, 0 %
2026/08/31 19:47:10.936, 210 MHz, P8, 0 %
2026/08/31 19:47:10.966, 210 MHz, P8, 3 %
2026/08/31 19:47:10.996, 210 MHz, P8, 3 %
2026/08/31 19:47:11.026, 210 MHz, P8, 3 %
2026/08/31 19:47:11.056, 210 MHz, P8, 3 %
2026/08/31 19:47:11.086, 210 MHz, P8, 3 %
2026/08/31 19:47:11.117, 210 MHz, P8, 3 %
2026/08/31 19:47:11.148, 210 MHz, P8, 3 %
2026/08/31 19:47:11.179, 210 MHz, P8, 3 %
2026/08/31 19:47:11.211, 210 MHz, P8, 3 %
2026/08/31 19:47:11.242, 210 MHz, P8, 3 %
2026/08/31 19:47:11.274, 210 MHz, P8, 3 %
2026/08/31 19:47:11.305, 210 MHz, P8, 3 %
2026/08/31 19:47:11.336, 210 MHz, P8, 3 %
2026/08/31 19:47:11.367, 210 MHz, P8, 3 %
2026/08/31 19:47:11.399, 210 MHz, P8, 3 %
2026/08/31 19:47:11.429, 210 MHz, P8, 3 %
2026/08/31 19:47:11.459, 210 MHz, P8, 0 %
2026/08/31 19:47:11.491, 210 MHz, P8, 0 %
2026/08/31 19:47:11.522, 210 MHz, P8, 0 %
